"id","esco","esco.ec","esco.mc","esco.soc","cred1","cred2","cred3","cred4","prop.aprob.exam","gen","horas","sexto","edad","Xfem","Xhijos","Xocup","XeduP","XeduM","carr11","carr14","EDAoMCEDA","busca.trabajo","sexto.mvd","sexto.priv"
1750,3,2.3125,2.66666666666667,5.6,90,50,20,20,0.352941176470588,2012,"No corresponde","Interior Publica",18,1,0,0,"Medio","Bajo",0,0,0,0,0,0
1753,1.7037037037037,2.125,1.25,4.66666666666667,20,40,10,0,0.285714285714286,2012,"Más de 40 horas","Interior Publica",19,0,0,1,"Bajo","Bajo",0,0,0,0,0,0
1764,9.06666666666667,8.92857142857143,7.57142857142857,11,80,80,80,60,0,2013,"No corresponde","Montevideo Privada",18,1,0,0,"Alto","Alto",0,0,0,0,1,1
1766,6.92307692307692,7.44444444444444,5.5,6.8,90,90,80,110,0.184210526315789,2012,"No corresponde","Montevideo Privada",18,1,0,0,"Medio","Medio",0,0,0,0,1,1
1774,1.5,3,0,0,20,0,0,0,0.5,2012,"No corresponde","Interior Publica",17,1,0,0,"Bajo","Bajo",1,0,0,0,0,0
1777,6.57142857142857,6.28571428571429,4.75,7.85714285714286,60,20,50,50,0.263157894736842,2012,"No corresponde","Interior Publica",18,0,0,0,NA,"Alto",0,1,0,0,0,0
1780,5.66666666666667,5.8,4,6.75,40,40,30,20,0.230769230769231,2013,"No corresponde","Interior Publica",19,0,0,0,"Bajo","Bajo",1,0,0,0,0,0
1787,6.5,6.5,0,6.5,30,10,0,0,0,2012,"No corresponde","Montevideo Publica",18,1,0,0,"Bajo","Alto",1,0,0,1,1,0
1793,3.80952380952381,4,1.42857142857143,5.75,40,50,10,30,0.384615384615385,2012,"No corresponde","Interior Publica",17,1,0,0,"Bajo","Bajo",1,0,0,0,0,0
1794,7.21212121212121,7.47058823529412,6.14285714285714,7,90,70,80,90,0.0625,2012,"No corresponde","Interior Publica",18,1,0,0,"Bajo","Bajo",0,1,0,0,0,0
1795,5.09090909090909,4.33333333333333,5.33333333333333,5.14285714285714,70,60,30,10,0.117647058823529,2012,"No corresponde","Interior Publica",18,1,0,0,"Alto","Alto",0,0,0,0,0,0
1798,1.95833333333333,2.42857142857143,0,4.66666666666667,30,20,30,0,0.375,2013,"Entre 20 y 30 horas","Montevideo Publica",17,1,0,1,"Alto","Alto",1,0,1,0,1,0
1800,1.83870967741935,1.4,1.83333333333333,4.2,20,0,20,60,0.5,2012,"No corresponde","Interior Publica",20,0,0,0,"Bajo","Medio",1,0,1,0,0,0
1801,0,0,0,0,0,0,0,0,NA,2012,"No corresponde","Interior Privada",35,0,0,0,"Alto","Alto",0,0,0,1,0,1
1803,7.7037037037037,7.83333333333333,7.57142857142857,8.2,80,80,50,60,0.0740740740740741,2012,"No corresponde","Interior Publica",18,1,0,0,"Alto","Alto",0,0,0,0,0,0
1804,NA,NA,NA,NA,0,0,0,0,NA,2013,"Entre 10 y 20 horas","Interior Privada",19,0,0,1,"Medio","Alto",0,0,0,0,0,1
1806,4.96875,4.16666666666667,3.22222222222222,7.14285714285714,80,50,50,50,0.125,2013,"No corresponde","Interior Privada",19,0,0,0,"Alto","Alto",0,0,0,0,0,1
1807,1.2,0,2,0,0,10,0,0,0,2012,"No corresponde","Interior Privada",17,0,0,0,"Bajo","Bajo",1,0,0,1,0,1
1816,0,0,0,0,0,0,0,0,NA,2012,"No corresponde","Interior Privada",18,0,0,0,"Bajo","Medio",1,0,0,0,0,1
