id;gen;plan;cred1;cred1y2;cred1.2y3;cred1234;nac_lug;otros_univ;ocup_rel;sit_labNT;horas;sexto;edad;edad_t;Xfem;Xhijos;Xocup;XeduP;XeduM;XocuP;XocuM;tratamiento;inst;EDA;MC.EDA;carr04;carr11;carr12;carr14;fecing4;fecing11;fecing12;fecing14;fecingEDA;julio;EDAoMCEDA;Xnac_lug;Xhoras;XeduM_num;XeduP_num;Xedu_H;Xsexto;cred1_prop;cred1_2012;cred1y2_prop;cred1y2_2012;cred1.2y3_prop;cred1.2y3_2012;cred1234_prop;cred1234_2012
752;2013;3. Plan 12   ;30;90;150;230;Montevideo;No posee;No está relacionada;No corresponde;Trabaja menos de 10 hrs semanales;Montevideo Privada;18;t17.19;0;0;1;3;3;Dirección;Asalariado;1;48;0;0;0;1;1;0;NA;5/2/2013;5/2/2013;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;3;3;3;Montevideo Privada;0.333333333333333;30;0.5;90;0.555555555555556;150;0.638888888888889;230
756;2013;3. Plan 12   ;90;180;230;300;Otros;No posee;No está relacionada;No corresponde;Trabaja menos de 10 hrs semanales;Montevideo Privada;19;t17.19;1;0;1;3;3;Dirección;Asalariado;1;201;0;0;0;0;1;0;NA;NA;5/2/2013;NA;NA;0;0;NA;Trabaja menos de 30 horas;3;3;3;Montevideo Privada;1;90;1;180;0.851851851851852;230;0.833333333333333;300
763;2013;3. Plan 12   ;30;30;30;30;Rivera;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;20;t20.22;0;0;0;2;2;Cuenta propia;Cuenta propia;1;152;0;0;0;0;1;0;NA;NA;5/3/2013;NA;NA;0;0;Interior;No trabaja;2;2;2;Interior Publica;0.333333333333333;30;0.166666666666667;30;0.111111111111111;30;0.0833333333333333;30
766;2013;3. Plan 12   ;70;120;180;210;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;1;0;0;3;3;Dirección;Dirección;1;15;0;0;0;1;1;0;NA;8/2/2013;8/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Privada;0.777777777777778;70;0.666666666666667;120;0.666666666666667;180;0.583333333333333;210
767;2013;3. Plan 12   ;60;110;140;140;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Publica;20;t20.22;0;0;0;3;3;Asalariado;Asalariado;1;62;0;0;0;0;1;0;NA;NA;7/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Publica;0.666666666666667;60;0.611111111111111;110;0.518518518518518;140;0.388888888888889;140
768;2012;3. Plan 12   ;80;90;120;120;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;1;0;0;3;3;Asalariado;Asalariado;1;176;0;0;0;1;1;0;NA;8/2/2012;8/2/2012;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Interior Publica;0.888888888888889;80;0.5;90;0.444444444444444;120;0.333333333333333;120
769;2013;3. Plan 12   ;70;140;210;210;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Publica;18;t17.19;0;0;0;3;3;Asalariado;Asalariado;1;51;0;0;0;0;1;0;NA;NA;21/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Publica;0.777777777777778;70;0.777777777777778;140;0.777777777777778;210;0.583333333333333;210
772;2013;3. Plan 12   ;70;150;210;250;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;1;0;0;1;1;Cuenta propia;Asalariado;1;205;0;0;0;0;1;1;NA;NA;6/2/2013;16/10/2015;NA;0;0;Montevideo;No trabaja;1;1;1;Montevideo Privada;0.777777777777778;70;0.833333333333333;150;0.777777777777778;210;0.694444444444444;250
773;2012;3. Plan 12   ;70;160;200;260;Montevideo;No posee;NA;No corresponde;Trabaja menos de 10 hrs semanales;Montevideo Publica;18;t17.19;0;0;1;2;2;Dirección;Asalariado;1;83;0;0;0;0;1;0;NA;NA;10/2/2012;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;2;2;2;Montevideo Publica;0.777777777777778;70;0.888888888888889;160;0.740740740740741;200;0.722222222222222;260
777;2012;3. Plan 12   ;70;100;180;235;Montevideo;No posee;NA;No corresponde;Trabaja menos de 10 hrs semanales;Montevideo Privada;20;t20.22;1;0;1;1;2;Asalariado;Asalariado;1;22;0;0;0;1;1;1;NA;10/2/2012;10/2/2012;10/2/2012;NA;0;0;Montevideo;Trabaja menos de 30 horas;2;1;2;Montevideo Privada;0.777777777777778;70;0.555555555555556;100;0.666666666666667;180;0.652777777777778;235
785;2013;3. Plan 12   ;90;160;250;320;Cerro Largo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;1;2;Cuenta propia;Asalariado;1;150;0;0;0;1;1;0;NA;7/2/2013;7/2/2013;NA;NA;0;0;Interior;No trabaja;2;1;2;Interior Publica;1;90;0.888888888888889;160;0.925925925925926;250;0.888888888888889;320
786;2012;3. Plan 12   ;90;180;280;340;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;1;1;Asalariado;No trabaja;1;144;0;0;0;0;1;0;NA;NA;14/2/2012;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Interior Publica;1;90;1;180;103.703.703.703.704;280;0.944444444444444;340
789;2012;3. Plan 12   ;0;0;0;0;Montevideo;Si posee;No está relacionada;No corresponde;Trabaja más de 40 hrs semanales;Montevideo Publica;20;t20.22;0;0;1;1;3;Cuenta propia;Cuenta propia;1;194;0;1;0;1;1;0;NA;10/2/2012;10/2/2012;NA;NA;0;1;Montevideo;Trabaja mas de 30 horas;3;1;3;Montevideo Publica;0;0;0;0;0;0;0;0
791;2013;3. Plan 12   ;90;150;230;310;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;2;3;Cuenta propia;Asalariado;1;16;0;0;0;0;1;0;NA;NA;4/3/2013;NA;NA;0;0;Montevideo;No trabaja;3;2;3;Montevideo Privada;1;90;0.833333333333333;150;0.851851851851852;230;0.861111111111111;310
795;2013;3. Plan 12   ;70;150;180;210;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;19;t17.19;0;0;0;1;3;No trabaja;Asalariado;1;63;0;0;0;0;1;1;NA;NA;7/2/2013;5/2/2016;NA;0;0;Montevideo;No trabaja;3;1;3;Montevideo Publica;0.777777777777778;70;0.833333333333333;150;0.666666666666667;180;0.583333333333333;210
796;2013;3. Plan 12   ;10;20;50;50;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Privada;19;t17.19;0;0;0;3;1;Asalariado;No trabaja;1;18;0;0;0;1;1;0;NA;21/2/2013;21/2/2013;NA;NA;0;0;Montevideo;No trabaja;1;3;3;Montevideo Privada;0.111111111111111;10;0.111111111111111;20;0.185185185185185;50;0.138888888888889;50
797;2013;3. Plan 12   ;10;40;60;70;Montevideo;No posee;Está parcialmente relacionada;No corresponde;Trabaja de 21 a 30 hrs semanales;Montevideo Publica;22;t20.22;1;0;1;2;3;Sin dato;Sin dato;1;193;0;0;0;1;1;0;NA;6/2/2013;6/2/2013;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;3;2;3;Montevideo Publica;0.111111111111111;10;0.222222222222222;40;0.222222222222222;60;0.194444444444444;70
802;2012;3. Plan 12   ;10;40;40;50;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;19;t17.19;0;0;0;1;2;Asalariado;Asalariado;1;168;0;0;0;1;1;0;NA;6/3/2012;6/3/2012;NA;NA;0;0;Montevideo;No trabaja;2;1;2;Interior Publica;0.111111111111111;10;0.222222222222222;40;0.148148148148148;40;0.138888888888889;50
803;2013;3. Plan 12   ;40;40;40;40;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;1;0;0;1;1;Asalariado;Asalariado;1;64;0;0;0;1;1;0;NA;21/2/2013;21/2/2013;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Montevideo Publica;0.444444444444444;40;0.222222222222222;40;0.148148148148148;40;0.111111111111111;40
804;2012;3. Plan 12   ;70;120;160;200;Soriano;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;1;1;Asalariado;Asalariado;1;180;0;0;0;1;1;0;NA;9/2/2012;9/2/2012;NA;NA;0;0;Interior;No trabaja;1;1;1;Interior Publica;0.777777777777778;70;0.666666666666667;120;0.592592592592593;160;0.555555555555556;200
815;2013;3. Plan 12   ;20;20;20;20;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;1;0;0;1;2;No trabaja;Asalariado;1;79;0;0;0;0;1;0;NA;NA;6/2/2013;NA;NA;0;0;Montevideo;No trabaja;2;1;2;Montevideo Publica;0.222222222222222;20;0.111111111111111;20;0.0740740740740741;20;0.0555555555555556;20
816;2012;3. Plan 12   ;80;90;160;160;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;1;2;Asalariado;Asalariado;1;13;0;0;0;1;1;0;NA;16/2/2012;16/2/2012;NA;NA;0;0;Montevideo;No trabaja;2;1;2;Montevideo Privada;0.888888888888889;80;0.5;90;0.592592592592593;160;0.444444444444444;160
817;2012;3. Plan 12   ;30;60;80;80;Montevideo;No posee;No corresponde;Trabajó y busca trabajo;No corresponde;Interior Publica;18;t17.19;1;0;0;1;1;Asalariado;Asalariado;1;124;0;0;0;0;1;0;NA;NA;6/3/2012;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Interior Publica;0.333333333333333;30;0.333333333333333;60;0.296296296296296;80;0.222222222222222;80
819;2012;3. Plan 12   ;70;130;190;240;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;1;1;Asalariado;Asalariado;1;134;0;0;0;0;1;0;NA;NA;8/2/2012;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Interior Publica;0.777777777777778;70;0.722222222222222;130;0.703703703703704;190;0.666666666666667;240
826;2013;3. Plan 12   ;40;70;90;120;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;1;0;0;3;3;Asalariado;Asalariado;1;52;0;0;0;0;1;0;NA;NA;4/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Privada;0.444444444444444;40;0.388888888888889;70;0.333333333333333;90;0.333333333333333;120
834;2012;3. Plan 12   ;0;10;10;20;Montevideo;No posee;No corresponde;Trabajó y busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;1;1;Asalariado;Asalariado;1;16;0;0;0;1;1;0;NA;5/3/2012;5/3/2012;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Montevideo Privada;0;0;0.0555555555555556;10;0.037037037037037;10;0.0555555555555556;20
840;2012;3. Plan 12   ;50;90;120;140;Montevideo;No posee;No está relacionada;No corresponde;Trabaja de 21 a 30 hrs semanales;Montevideo Privada;20;t20.22;0;0;1;1;1;Asalariado;Dirección;1;16;0;0;0;0;1;0;NA;NA;10/2/2012;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;1;1;1;Montevideo Privada;0.555555555555556;50;0.5;90;0.444444444444444;120;0.388888888888889;140
850;2012;3. Plan 12   ;70;80;110;120;Montevideo;No posee;No está relacionada;No corresponde;Trabaja de 31 a 40 hrs semanales;Montevideo Publica;18;t17.19;0;0;1;1;1;Asalariado;Sin dato;1;352;0;0;0;0;1;0;NA;NA;14/2/2012;NA;NA;0;0;Montevideo;Trabaja mas de 30 horas;1;1;1;Montevideo Publica;0.777777777777778;70;0.444444444444444;80;0.407407407407407;110;0.333333333333333;120
851;2012;3. Plan 12   ;10;20;30;30;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;3;2;Asalariado;Asalariado;1;25;0;0;0;1;1;0;NA;6/3/2012;6/3/2012;NA;NA;0;0;Montevideo;No trabaja;2;3;3;Montevideo Privada;0.111111111111111;10;0.111111111111111;20;0.111111111111111;30;0.0833333333333333;30
852;2013;3. Plan 12   ;30;40;90;100;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Privada;18;t17.19;0;0;0;1;1;Asalariado;Cuenta propia;1;21;0;0;0;0;1;0;NA;NA;4/3/2013;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Montevideo Privada;0.333333333333333;30;0.222222222222222;40;0.333333333333333;90;0.277777777777778;100
860;2013;3. Plan 12   ;40;110;150;200;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;20;t20.22;0;0;0;2;2;Cuenta propia;Asalariado;1;69;0;0;0;0;1;0;NA;NA;5/3/2013;NA;NA;0;0;Montevideo;No trabaja;2;2;2;Montevideo Publica;0.444444444444444;40;0.611111111111111;110;0.555555555555556;150;0.555555555555556;200
861;2012;3. Plan 12   ;60;120;160;220;Flores;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;2;2;Asalariado;Cuenta propia;1;112;0;0;0;0;1;0;NA;NA;5/3/2012;NA;NA;0;0;Interior;No trabaja;2;2;2;Interior Publica;0.666666666666667;60;0.666666666666667;120;0.592592592592593;160;0.611111111111111;220
872;2012;3. Plan 12   ;20;20;20;20;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;UTU Montevideo;19;t17.19;0;0;0;1;1;Asalariado;Asalariado;1;194;0;0;0;1;1;1;NA;15/2/2012;15/2/2012;29/1/2016;NA;0;0;Montevideo;No trabaja;1;1;1;Montevideo Publica;0.222222222222222;20;0.111111111111111;20;0.0740740740740741;20;0.0555555555555556;20
874;2013;3. Plan 12   ;30;70;70;70;Salto;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;1;0;0;2;3;Asalariado;Asalariado;1;159;0;0;0;0;1;0;NA;NA;8/2/2013;NA;NA;0;0;Interior;No trabaja;3;2;3;Interior Publica;0.333333333333333;30;0.388888888888889;70;0.259259259259259;70;0.194444444444444;70
878;2013;3. Plan 12   ;90;170;220;300;Montevideo;Si posee;No corresponde;Trabajó y no busca trabajo;No corresponde;Montevideo Publica;19;t17.19;0;0;0;1;3;Asalariado;Asalariado;1;73;0;0;0;0;1;0;NA;NA;6/3/2013;NA;NA;0;0;Montevideo;No trabaja;3;1;3;Montevideo Publica;1;90;0.944444444444444;170;0.814814814814815;220;0.833333333333333;300
879;2013;3. Plan 12   ;0;0;0;0;Montevideo;No posee;No corresponde;Trabajó y busca trabajo;No corresponde;Montevideo Privada;19;t17.19;0;0;0;2;3;Asalariado;Asalariado;1;62;0;0;0;0;1;0;NA;NA;4/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;2;3;Montevideo Privada;0;0;0;0;0;0;0;0
884;2013;3. Plan 12   ;0;0;0;0;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;UTU Montevideo;20;t20.22;0;0;0;2;2;Asalariado;Asalariado;1;194;0;0;0;0;1;0;NA;NA;6/2/2013;NA;NA;0;0;Montevideo;No trabaja;2;2;2;Montevideo Publica;0;0;0;0;0;0;0;0
893;2012;3. Plan 12   ;90;150;210;250;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;1;0;0;2;1;Asalariado;Asalariado;1;309;0;0;0;1;1;0;NA;7/2/2012;7/2/2012;NA;NA;0;0;Montevideo;No trabaja;1;2;2;Montevideo Privada;1;90;0.833333333333333;150;0.777777777777778;210;0.694444444444444;250
894;2012;3. Plan 12   ;10;20;30;100;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Privada;18;t17.19;0;0;0;1;1;Asalariado;Asalariado;1;346;0;0;0;0;1;0;NA;NA;6/2/2012;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Montevideo Privada;0.111111111111111;10;0.111111111111111;20;0.111111111111111;30;0.277777777777778;100
902;2013;3. Plan 12   ;30;50;110;140;Paysandú;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Privada;18;t17.19;1;0;0;2;3;Asalariado;Asalariado;1;40;0;0;0;0;1;0;NA;NA;8/2/2013;NA;NA;0;0;Interior;No trabaja;3;2;3;Interior Privada;0.333333333333333;30;0.277777777777778;50;0.407407407407407;110;0.388888888888889;140
912;2012;3. Plan 12   ;10;10;10;10;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;UTU Montevideo;21;t20.22;0;0;0;1;3;Cuenta propia;Asalariado;1;194;0;0;0;1;1;0;NA;6/3/2012;6/3/2012;NA;NA;0;0;Montevideo;No trabaja;3;1;3;Montevideo Publica;0.111111111111111;10;0.0555555555555556;10;0.037037037037037;10;0.0277777777777778;10
916;2013;3. Plan 12   ;70;70;70;70;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;3;3;Asalariado;Asalariado;1;22;0;0;0;0;1;0;NA;NA;6/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Privada;0.777777777777778;70;0.388888888888889;70;0.259259259259259;70;0.194444444444444;70
918;2012;3. Plan 12   ;10;10;10;10;Florida;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Privada;20;t20.22;0;0;0;NA;3;Sin dato;Dirección;1;63;0;0;0;0;1;0;NA;NA;7/3/2012;NA;NA;0;0;Interior;No trabaja;3;NA;3;Montevideo Privada;0.111111111111111;10;0.0555555555555556;10;0.037037037037037;10;0.0277777777777778;10
920;2013;3. Plan 12   ;40;100;150;150;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Privada;18;t17.19;1;0;0;2;1;Cuenta propia;Cuenta propia;1;31;0;0;0;1;1;0;NA;4/3/2013;4/3/2013;NA;NA;0;0;Montevideo;No trabaja;1;2;2;Montevideo Privada;0.444444444444444;40;0.555555555555556;100;0.555555555555556;150;0.416666666666667;150
926;2012;3. Plan 12   ;60;130;170;260;Montevideo;No posee;No corresponde;Trabajó y busca trabajo;No corresponde;Montevideo Privada;20;t20.22;0;0;0;2;2;Sin dato;Sin dato;1;12;0;0;0;1;1;0;NA;17/2/2012;17/2/2012;NA;NA;0;0;Montevideo;No trabaja;2;2;2;Montevideo Privada;0.666666666666667;60;0.722222222222222;130;0.62962962962963;170;0.722222222222222;260
928;2012;3. Plan 12   ;90;150;230;290;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Privada;18;t17.19;1;0;0;1;1;Asalariado;Asalariado;1;314;0;0;0;1;1;1;NA;5/3/2012;5/3/2012;5/3/2012;NA;0;0;Montevideo;No trabaja;1;1;1;Interior Privada;1;90;0.833333333333333;150;0.851851851851852;230;0.805555555555556;290
930;2012;3. Plan 12   ;90;150;190;220;Montevideo;No posee;No corresponde;Trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;1;3;Asalariado;Asalariado;1;375;0;0;0;0;1;0;NA;NA;13/2/2012;NA;NA;0;0;Montevideo;No trabaja;3;1;3;Montevideo Privada;1;90;0.833333333333333;150;0.703703703703704;190;0.611111111111111;220
934;2012;3. Plan 12   ;20;20;20;20;Montevideo;No posee;No está relacionada;No corresponde;Trabaja menos de 10 hrs semanales;Montevideo Privada;21;t20.22;0;0;1;2;1;Asalariado;No trabaja;1;28;0;0;0;0;1;0;NA;NA;8/2/2012;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;1;2;2;Montevideo Privada;0.222222222222222;20;0.111111111111111;20;0.0740740740740741;20;0.0555555555555556;20
936;2013;3. Plan 12   ;40;90;110;160;Canelones;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;1;0;0;1;3;Cuenta propia;Asalariado;1;305;0;0;0;1;1;1;NA;30/10/2015;4/2/2013;4/2/2013;NA;0;0;Interior;No trabaja;3;1;3;Interior Publica;0.444444444444444;40;0.5;90;0.407407407407407;110;0.444444444444444;160
937;2013;3. Plan 12   ;80;160;240;330;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;3;3;Asalariado;Asalariado;1;48;0;0;0;0;1;0;NA;NA;4/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Privada;0.888888888888889;80;0.888888888888889;160;0.888888888888889;240;0.916666666666667;330
943;2012;3. Plan 12   ;40;40;40;70;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;1;0;0;1;1;Asalariado;Asalariado;1;28;0;0;0;0;1;0;NA;NA;8/2/2012;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Montevideo Privada;0.444444444444444;40;0.222222222222222;40;0.148148148148148;40;0.194444444444444;70
946;2013;3. Plan 12   ;90;150;240;330;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;19;t17.19;0;0;0;NA;NA;Asalariado;Asalariado;1;43;0;0;0;0;1;0;NA;NA;7/2/2013;NA;NA;0;0;Montevideo;No trabaja;NA;NA;NA;Montevideo Privada;1;90;0.833333333333333;150;0.888888888888889;240;0.916666666666667;330
950;2012;3. Plan 12   ;0;10;20;30;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;NA;2;Sin dato;Asalariado;1;18;0;0;0;0;1;0;NA;NA;5/3/2012;NA;NA;0;0;Montevideo;No trabaja;2;NA;2;Montevideo Privada;0;0;0.0555555555555556;10;0.0740740740740741;20;0.0833333333333333;30
952;2012;3. Plan 12   ;30;40;40;40;Montevideo;No posee;NA;No corresponde;Trabaja menos de 10 hrs semanales;UTU Interior;18;t17.19;0;0;1;1;1;Asalariado;Asalariado;1;193;0;1;0;1;1;1;NA;14/2/2012;14/2/2012;14/2/2012;NA;0;1;Montevideo;Trabaja menos de 30 horas;1;1;1;Interior Publica;0.333333333333333;30;0.222222222222222;40;0.148148148148148;40;0.111111111111111;40
953;2013;3. Plan 12   ;0;0;0;0;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;1;2;Asalariado;Asalariado;1;200;0;0;0;0;1;0;NA;NA;19/2/2013;NA;NA;0;0;Montevideo;No trabaja;2;1;2;Montevideo Privada;0;0;0;0;0;0;0;0
955;2012;3. Plan 12   ;10;40;110;150;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;3;2;Dirección;Cuenta propia;1;204;0;0;0;0;1;0;NA;NA;5/3/2012;NA;NA;0;0;Montevideo;No trabaja;2;3;3;Montevideo Privada;0.111111111111111;10;0.222222222222222;40;0.407407407407407;110;0.416666666666667;150
959;2012;3. Plan 12   ;60;100;150;240;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;19;t17.19;0;0;0;NA;1;Sin dato;Asalariado;1;32;0;0;0;1;1;1;NA;16/2/2012;16/2/2012;16/2/2012;NA;0;0;Montevideo;No trabaja;1;NA;1;Montevideo Privada;0.666666666666667;60;0.555555555555556;100;0.555555555555556;150;0.666666666666667;240
963;2012;3. Plan 12   ;90;170;285;365;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;19;t17.19;0;0;0;1;2;Asalariado;Dirección;1;204;0;0;0;1;1;0;NA;8/2/2012;8/2/2012;NA;NA;0;0;Montevideo;No trabaja;2;1;2;Montevideo Privada;1;90;0.944444444444444;170;105.555.555.555.556;285;101.388.888.888.889;365
970;2012;3. Plan 12   ;90;150;230;330;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Privada;18;t17.19;1;0;0;1;3;Dirección;No trabaja;1;356;0;0;0;1;1;1;NA;6/2/2012;6/2/2012;6/2/2012;NA;0;0;Montevideo;No trabaja;3;1;3;Montevideo Privada;1;90;0.833333333333333;150;0.851851851851852;230;0.916666666666667;330
973;2013;3. Plan 12   ;0;0;0;10;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;19;t17.19;1;0;0;1;1;Asalariado;Asalariado;1;357;0;1;0;1;1;0;NA;4/2/2013;4/2/2013;NA;NA;0;1;Montevideo;No trabaja;1;1;1;Interior Publica;0;0;0;0;0;0;0.0277777777777778;10
980;2013;3. Plan 12   ;80;110;130;140;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;1;0;0;3;3;Asalariado;Asalariado;1;200;0;0;0;1;1;0;NA;22/2/2013;22/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Privada;0.888888888888889;80;0.611111111111111;110;0.481481481481481;130;0.388888888888889;140
981;2013;3. Plan 12   ;0;0;0;0;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Privada;18;t17.19;0;0;0;2;2;Asalariado;Asalariado;1;90;0;0;0;0;1;0;NA;NA;20/2/2013;NA;NA;0;0;Montevideo;No trabaja;2;2;2;Interior Privada;0;0;0;0;0;0;0;0
983;2013;3. Plan 12   ;90;150;220;315;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Privada;19;t17.19;0;0;0;1;2;Cuenta propia;No trabaja;1;372;0;0;0;1;1;0;NA;13/2/2013;13/2/2013;NA;NA;0;0;Montevideo;No trabaja;2;1;2;Montevideo Privada;1;90;0.833333333333333;150;0.814814814814815;220;0.875;315
